gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,services_count,is_new_customer,high_value_customer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,0,0,23,1,1,94.75,2293.6,95.56666666666666,2,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,72,1,1,84.05,6052.25,82.90753424657534,3,0,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,65,1,1,19.55,1218.65,18.46439393939394,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,9,1,1,102.6,897.75,89.775,2,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,1,1,0,27,1,1,104.3,2867.75,102.41964285714286,4,0,1,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,1,0,0,71,0,1,56.45,3985.35,55.35208333333333,2,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,24,1,1,19.7,494.05,19.762,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,1,0,64,1,0,25.65,1740.8,26.78153846153846,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,72,0,1,61.2,4390.25,60.14041095890411,3,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,58,1,0,82.5,4828.05,81.8313559322034,2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,0,17,0,0,54.6,934.8,51.93333333333333,2,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,5,1,1,80.1,398.55,66.425,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,1,61,1,1,68.05,4158.25,67.06854838709677,4,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,0,69,1,0,87.3,6055.55,86.50785714285715,3,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,0,0,0,50,1,0,114.35,5791.1,113.55098039215687,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,1,1,45,1,1,24.65,1171.3,25.463043478260868,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,10,1,1,19.8,196.75,17.886363636363637,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,0,29,1,1,84.45,2467.1,82.23666666666666,3,0,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,66,1,1,105.95,6975.25,104.10820895522389,3,0,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,1,0,12,1,1,20.05,264.55,20.35,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0,0,0,58,1,0,24.35,1423.85,24.133050847457625,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,8,1,1,66.25,546.45,60.71666666666667,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,54,1,1,24.05,1230.9,22.380000000000003,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,42,1,0,84.35,3571.6,83.06046511627906,4,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,38,1,1,99.25,3777.15,96.85000000000001,2,0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,12,1,1,84.45,1059.55,81.50384615384615,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,14,1,1,80.05,1112.3,74.15333333333334,3,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,1,1,68,1,0,88.0,6161.9,89.30289855072463,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,9,1,1,76.85,663.55,66.35499999999999,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,6,1,1,83.55,477.55,68.22142857142858,2,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,1,0,67,1,1,90.6,6056.15,89.06102941176471,3,0,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
0,1,1,0,52,1,1,106.5,5621.85,106.07264150943396,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,0,40,1,1,80.0,3168.75,77.28658536585365,2,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,1,69.95,69.95,34.975,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,10,1,1,95.1,865.1,78.64545454545454,3,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,1,0,42,1,0,25.25,1108.2,25.772093023255817,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,1,0,0,20,1,0,71.3,1389.2,66.15238095238095,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,46,1,0,19.95,907.05,19.298936170212766,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,0,7,1,0,96.2,639.7,79.9625,2,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,70,1,0,25.15,1790.15,25.213380281690142,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,0,66,1,1,102.4,6471.85,96.594776119403,3,0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1,0,1,1,16,1,1,90.8,1442.2,84.83529411764707,2,0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1,22,1,0,25.25,555.4,24.14782608695652,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,0,1,1,1,69.65,69.65,34.825,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,3,0,1,30.75,82.85,20.7125,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,11,1,1,55.6,580.8,48.4,3,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,2,1,1,20.0,40.9,13.633333333333333,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,17,1,0,93.85,1625.65,90.3138888888889,3,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,1,70.1,70.1,35.05,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1,1,0,20.2,20.2,10.1,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,1,1,0,44.0,44.0,22.0,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,64,1,0,24.7,1642.75,25.273076923076925,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,0,2,1,1,78.55,149.55,49.85,2,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,1,1,1,80.3,80.3,40.15,3,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,72,0,1,53.8,3952.45,54.143150684931506,2,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,1,0,72,1,1,116.95,8594.4,117.73150684931507,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,67,1,0,67.85,4627.65,68.05367647058823,4,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
1,1,1,0,72,1,1,73.45,5329.0,73.0,2,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,1,1,0,65,1,1,108.8,7082.45,107.30984848484849,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,1,72,1,1,19.75,1567.0,21.465753424657535,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,20,1,1,89.4,1871.15,89.10238095238095,3,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,1,0,2,1,1,86.85,156.35,52.11666666666667,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,0,70,1,1,99.35,6944.5,97.80985915492958,3,0,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
1,0,1,1,68,0,0,44.8,2983.65,43.24130434782609,2,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,1,0,49,1,1,88.2,4159.45,83.189,3,0,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,68,0,1,54.1,3794.5,54.992753623188406,2,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,0,0,30,1,0,19.7,625.05,20.16290322580645,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,34,1,0,64.35,2053.05,58.658571428571435,3,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,1,1,58,1,0,99.25,5846.65,99.0957627118644,3,0,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
1,0,0,1,12,1,0,21.05,235.8,18.138461538461538,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,0,0,19,1,1,55.0,1046.5,52.325,3,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0,24,1,1,89.55,2259.35,90.374,3,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0,22,1,1,94.7,1914.9,83.25652173913043,2,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,1,1,0,59,1,1,93.85,5574.75,92.9125,2,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,22,1,0,25.25,566.5,24.630434782608695,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,56,0,1,54.05,2959.8,51.92631578947369,2,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,0,0,32,1,0,90.95,2897.95,87.81666666666666,2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,1,1,0,19.2,19.2,9.6,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,1,72,1,1,106.1,7848.5,107.51369863013699,3,0,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,0,70,1,0,76.1,5264.25,74.1443661971831,3,0,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,18,1,1,99.85,1776.95,93.52368421052631,3,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0,1,0,70,1,0,79.15,5536.5,77.97887323943662,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,0,1,1,66,1,1,75.1,5013.0,74.82089552238806,4,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0,1,1,51,0,0,34.2,1782.0,34.26923076923077,3,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,1,1,6,1,0,19.85,138.85,19.835714285714285,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,1,0,0,2,1,1,93.85,196.75,65.58333333333333,2,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,67,1,0,50.55,3260.1,47.942647058823525,3,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,3,1,0,55.35,165.2,41.3,3,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,71,1,1,19.9,1355.1,18.820833333333333,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,17,1,0,56.1,946.95,52.608333333333334,3,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,0,0,45,1,1,100.85,4740.0,103.04347826086956,2,0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,8,1,1,19.75,145.0,16.11111111111111,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,71,1,0,85.75,6223.8,86.44166666666666,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,68,1,0,86.45,5762.95,83.52101449275362,2,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,2,1,1,80.65,144.15,48.050000000000004,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,37,1,0,19.8,813.3,21.402631578947368,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,31,1,0,88.65,2683.2,83.85,2,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,1,0,0,64,1,1,103.5,6548.65,100.74846153846153,3,0,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,52,1,1,80.95,4233.95,79.88584905660377,3,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,0,0,54,1,0,65.25,3529.95,64.18090909090908,3,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
0,1,1,0,42,1,1,74.15,3229.4,75.10232558139535,3,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,27,1,1,19.4,529.8,18.92142857142857,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,0,5,1,0,80.7,374.8,62.46666666666667,3,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,71,1,0,84.2,5956.85,82.73402777777778,3,0,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,7,1,1,89.35,631.85,78.98125,2,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0,4,0,1,29.15,110.05,22.009999999999998,2,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,9,1,0,59.9,542.4,54.239999999999995,2,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,1,72,1,1,108.65,7726.35,105.84041095890412,4,0,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,62,1,1,84.95,5150.55,81.7547619047619,4,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
1,0,1,1,71,1,0,23.9,1626.4,22.58888888888889,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,14,1,1,89.95,1178.4,78.56,3,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,2,1,1,70.35,120.25,40.083333333333336,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,48,1,1,103.85,4946.05,100.93979591836735,3,0,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,72,1,1,112.75,8192.6,112.22739726027397,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,19,0,1,34.95,610.2,30.51,2,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,18,1,1,50.3,908.75,47.828947368421055,3,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,54,1,0,80.6,4299.95,78.18090909090908,4,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,33,1,0,107.55,3645.5,107.22058823529412,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,6,1,0,78.65,483.3,69.04285714285714,4,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,1,0,57,0,1,49.9,2782.4,47.97241379310345,3,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,17,1,1,20.5,365.8,20.322222222222223,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,1,1,1,74.3,74.3,37.15,2,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,1,1,0,20.35,20.35,10.175,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,1,57,1,1,19.6,1170.55,20.181896551724137,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,1,1,0,19.7,19.7,9.85,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,39,1,1,89.55,3474.45,86.86125,3,0,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
1,0,0,0,33,1,0,68.25,2171.15,63.85735294117647,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,60,1,1,95.4,5812.0,95.27868852459017,3,0,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,1,1,0,24,1,1,93.15,2231.05,89.242,2,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,33,1,0,80.1,2603.3,76.56764705882354,3,0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,0,70,1,1,105.55,7195.35,101.34295774647887,3,0,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,0,1,0,36,1,1,95.0,3440.25,92.97972972972973,2,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,1,0,72,1,1,108.5,8003.8,109.64109589041097,3,0,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,0,0,1,1,1,79.2,79.2,39.6,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,3,1,1,50.15,160.85,40.2125,3,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,1,1,0,20.0,20.0,10.0,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,1,0,56,1,1,76.85,4275.75,75.01315789473684,3,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,0,66,1,0,95.3,6273.4,93.63283582089552,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,1,0,0,57,1,1,104.9,5913.95,101.96465517241379,3,0,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1,0,0,62,1,0,84.45,4959.15,78.71666666666665,2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,7,1,1,19.4,168.65,21.08125,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,24,0,1,54.15,1240.25,49.61,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,1,0,60,1,0,19.95,1258.15,20.625409836065575,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,63,1,0,63.55,4014.2,62.721875,4,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,1,0,55,1,1,103.65,5676.65,101.36874999999999,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,1,1,68,1,1,110.2,7467.5,108.22463768115942,3,0,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,1,1,0,23,1,1,20.75,485.2,20.216666666666665,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,1,28,1,1,74.9,2068.55,71.32931034482759,3,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,71,1,1,84.4,5969.3,82.90694444444445,4,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,0,64,1,1,20.05,1198.05,18.431538461538462,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,18,1,0,77.8,1358.6,71.50526315789473,2,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,6,1,1,89.75,552.65,78.95,2,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,9,1,1,85.05,746.5,74.65,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,18,1,1,90.1,1612.75,84.88157894736842,3,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0,0,59,1,0,79.85,4786.1,79.76833333333335,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
1,0,0,0,1,1,1,20.2,20.2,10.1,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,71,1,0,100.45,7159.7,99.44027777777778,4,0,1,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,0,0,0,12,1,0,78.1,947.3,72.86923076923077,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,17,1,1,96.65,1588.25,88.23611111111111,2,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,1,1,0,38,0,1,24.85,955.75,24.506410256410255,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,22,1,0,20.15,419.9,18.256521739130434,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,7,1,0,19.3,144.95,18.11875,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,71,1,0,71.1,5224.95,72.56875,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,0,43,1,1,91.65,3954.1,89.86590909090908,2,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,17,0,0,25.1,382.8,21.266666666666666,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,6,1,1,84.35,474.9,67.84285714285714,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,9,1,1,88.4,788.6,78.86,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,0,0,64,1,1,105.65,6903.1,106.20153846153846,3,0,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,0,1,0,72,1,1,79.35,5753.25,78.81164383561644,4,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,28,1,0,89.9,2433.5,83.91379310344827,2,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0,5,1,1,80.6,415.55,69.25833333333334,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,72,1,0,84.3,5997.1,82.15205479452055,4,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,1,1,0,19.55,19.55,9.775,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,1,0,51,0,1,29.45,1459.35,28.064423076923074,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,35,1,0,95.5,3418.2,94.94999999999999,3,0,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
